ep_RA.Q21A,ep_RA.Y20I,ep_RA.Q21M,sigma.1,sigma.2,sigma.3,logp
-12.209824158113188,-11.875851282419275,-11.807034438251842,2.104602892214115,2.0552710173198228,2.0711528904883747,-7291.359357289407
-12.14769970420667,-11.927743271343049,-11.813799374490324,2.0243594568703904,2.0838657442231305,2.0456742511891433,-7290.146903005657
-12.261079445975904,-11.90455155899943,-11.800707512111355,2.020682777066883,2.116573587519589,2.1128929938928995,-7291.145003061229
-12.181800414709093,-11.96877241835263,-11.745184349676514,2.0627223210758188,2.06072020073716,2.1168048450839985,-7291.094515585563
-12.202460964196405,-11.812729288983755,-11.62863807911771,2.088917116291768,2.1094992964790378,2.0951070398806695,-7292.825685314848
-12.22678018208809,-11.87913135780791,-11.739052973208194,2.0555006822309134,2.1088691344718455,2.12310182918046,-7290.080927646112
-12.079843670471984,-11.906519214875868,-11.679455330783583,2.0823698274683813,2.1071783770826586,2.104347076978622,-7292.494893969283
-12.208541359347427,-11.737408393959683,-11.747956011309183,2.036813922135843,2.048454045435761,2.0533364584800124,-7292.4823807971325
-12.142163528945362,-11.871485762893533,-11.83818587953275,2.0907066503591727,2.1325055032162963,2.0455460209079757,-7291.764180498881
-12.11102482189802,-11.853496355186637,-11.797797778295296,2.0630052647659705,2.074414693671199,2.0128513888670363,-7291.738370505945
-12.223870421692602,-11.845789877499033,-11.88832743601804,2.0062767388679412,2.038833988092266,2.072868407177887,-7293.041521156803
-12.21998362334024,-11.773331755027339,-11.846860140733044,2.0682470278589804,2.0979230151117036,2.064887647318652,-7291.411499810597
-12.16847482621678,-11.862303136370578,-11.74925856608575,2.0130913078409187,2.134595910392953,2.0471219572328994,-7290.45320531369
-12.274004534350762,-11.913391077816241,-11.7565193587019,2.070418392607845,2.1146060563586184,2.1074241799482465,-7291.301741971056
-12.222166437778442,-11.851221390181085,-11.738961706693402,2.0752194871949112,2.077967352396098,2.0374883212780532,-7290.3494744051295
-12.132588880600935,-11.910851139724093,-11.805449940633762,2.0865380110243135,2.157004391756806,2.0938747506154214,-7292.147598881862
-12.209516177392539,-11.838108747452964,-11.791068103244218,2.0392290230069356,2.138440350962545,2.09155450575972,-7290.028488502026
-12.143902408754991,-11.919807024515897,-11.775322548386146,2.0478034530324387,2.162299303513271,2.102776897542171,-7291.463449145472
-12.065904928761993,-11.822149995048886,-11.840754481465071,2.0738384230287163,2.07603920425633,2.086843174439543,-7292.3989368755265
-12.21051675651898,-11.887501184120422,-11.824096034938002,2.071744994914942,2.0992357911316115,2.1199761076449293,-7290.265911637814
-12.250150769260081,-11.891507035545475,-11.73401471845981,2.0029775325370966,2.1102864878863286,2.0284155314464156,-7291.913216313914
-12.203157731135311,-11.899047463782875,-11.765481214654306,2.0427042538750184,2.0881630355835634,2.081843287938444,-7288.779901269433
-12.154483386210911,-11.893620456486952,-11.889622671603682,2.019255718487562,2.1375192934754192,2.0832643505212385,-7291.96466078654
-12.134538445371714,-11.976826660393014,-11.819034347917226,2.0389840086845994,2.126350645067936,2.0856742776826476,-7291.271510725457
-12.14305067127156,-12.001997539082252,-11.731604681843457,2.0643105803703055,2.056818421841178,2.0391199957250916,-7292.718913002788
-12.17346115511919,-11.814283502640869,-11.660151225286551,2.049292373575328,2.047384829966042,2.0556263112091298,-7291.678651839252
-12.148814874417846,-11.988648155566228,-11.761213074062814,2.0731336165744767,2.1005951864975483,2.0626862466441303,-7291.117902937283
-12.18497269842377,-11.892649085680379,-11.710716261628328,2.0708760573103118,2.072607281078588,2.0746792152148714,-7289.566506077041
-12.194037924988036,-11.986392939043132,-11.776742180813619,2.0285545036689583,2.140431725790875,2.0706880253851256,-7291.5086247682375
-12.132895964812365,-11.880856639494645,-11.849623933384294,2.0125966319426034,2.0671331931535684,2.071775525768507,-7290.7026424852575
-12.272498093065378,-11.848135900961811,-11.750562125231246,2.025215893399457,2.1073410407073774,2.052402496938878,-7290.907491678003
-12.145846841611275,-11.949202811997093,-11.727939008683041,2.03095692201488,2.132601662282508,2.12751054990303,-7291.537258347887
-12.207932095307598,-11.817925242852768,-11.81025891447287,2.0738441984469294,2.1511392124515467,2.1733646783284626,-7294.755816450772
-12.154952717430117,-11.877882366163247,-11.845926930027975,2.050445687843276,2.0633358450479853,2.076987419064612,-7289.842621798712
-12.304555732900178,-11.853638151915137,-11.727836176001166,1.9928110439959172,2.0283775914681588,2.044408365983091,-7295.648596154273
-12.189674961732603,-11.911277060092349,-11.777159325269867,2.055800291880232,2.0906569013889684,2.1217686290457523,-7289.616005588959
-12.16933439161881,-11.982974920140112,-11.608483511415528,2.0562391116802954,2.1972176131836636,2.055069292160708,-7298.227209509383
-12.277177840748513,-11.835888453654855,-11.817021583660454,2.08678589924909,2.08081812594791,2.042588572196362,-7292.249736613507
-12.262791749151907,-11.907567331395365,-11.881279092287311,2.0611615757374513,2.079728854502758,2.1081773552639786,-7292.143043948153
-12.079060900778915,-11.813383929927722,-11.709365009531158,2.073588197911891,2.06405040893189,2.121703518142592,-7292.739929100802
-12.140670478956029,-11.787237965503959,-11.808878522895839,2.0155190353752315,2.0874327727030795,2.0941270893363026,-7290.661004764675
-12.212917097263063,-11.840592921868536,-11.665469123787595,2.029772848000347,2.0430763645867156,2.1152014678656945,-7291.934564266704
-12.23719102274041,-11.857448132732861,-11.716499007860458,2.111542325744807,2.071033933391847,2.066698331129496,-7292.0143480730285
-12.2507739166215,-11.979442273710792,-11.69963048043842,2.045930799124611,2.116856376422898,2.060050608583449,-7292.0230807928665
-12.122970758080527,-11.803742477206361,-11.777348920942684,2.0789399054680064,2.0780686818206178,2.1267298286550895,-7291.422375898179
-12.16175510444956,-11.925071239324462,-11.711856328139115,2.0579029695698,2.055670800238457,2.0607812842494364,-7290.19969728339
-12.21071586587543,-11.896264791115023,-11.710142376530301,2.0482843584722317,2.0767295534905563,2.1323239766651065,-7290.472532299838
-12.103983244630815,-11.799276994942936,-11.781652007614184,2.035663446936799,2.0987594310380095,2.0155788161414954,-7292.148828987794
-12.191114158748455,-11.809010859705758,-11.816213909488054,2.057325877236454,2.0643610007238755,2.04296648220958,-7290.429784324028
-12.167641989528368,-11.854523549861172,-11.822959390172006,2.0012603867592142,2.0704494971216842,2.102077587534112,-7290.514077771766
-12.150023606397422,-12.021828603753265,-11.730497878898793,1.9808462315172422,2.100174457758076,2.092186927811124,-7294.365357552022
-12.191296467221155,-11.947121076257426,-11.759986687789374,2.08365725459674,2.1078698638414326,2.018498610651611,-7291.795595219822
-12.213780340050995,-11.883963327348608,-11.692532569691421,1.9962580342943208,2.161197677179219,2.0301254341215706,-7293.948474262332
-12.209818348351257,-11.90889465649043,-11.873057445748525,2.0427101726302643,2.0988298269290873,2.0530390364393796,-7290.681414903144
-12.114279280047423,-12.067756925959847,-11.829602603958675,2.084354550932091,2.109866481340527,2.101122515303394,-7296.129360920856
-12.1680945082151,-11.928354180975749,-11.743149784399316,2.0755358431619264,2.0820523255707033,2.0949884186983874,-7289.733067142609
-12.208776369792888,-11.867301499273488,-11.703130372761544,2.0390549541512244,2.134817795075814,2.0343730409544953,-7290.965550539468
-12.15610219754902,-11.704760165342838,-11.696479243996299,2.0670983837724877,2.1045979155745536,2.0599493301422074,-7293.544876651662
-12.050848032303128,-11.865904123523231,-11.853448209454696,2.06209473530665,2.082323108955932,2.1219340612366824,-7293.293231682991
-12.148366714500641,-11.917407684261345,-11.852710173674714,2.027954154589159,2.10599167960489,2.08014346667921,-7290.19889192474
-12.117355767469935,-11.797173516224387,-11.783194193561796,1.998709548800068,2.0955047482952263,2.024290816441777,-7292.569309358482
-12.168379318149542,-11.919259808233639,-11.723972719717644,2.0323964161630266,2.091114279017198,2.0814370262391058,-7289.220248353205
-12.309695473179339,-11.890857515022162,-11.660193597409824,2.0619931782298573,2.1199099160497648,2.076186128994504,-7293.621945899249
-12.15821397382131,-11.832847835649309,-11.825876476082966,2.035319258859516,2.1714866527285825,2.057305698799741,-7292.25053951825
-12.190450109996096,-11.911823035924737,-11.71714733902206,2.0171322179807967,2.0598439191523275,2.0563298786699504,-7290.201834932772
-12.077286687170478,-11.80018327495433,-11.672452483197175,2.0892372698373842,2.0239203693382524,2.065466100138347,-7295.468294564841
-12.151282413223242,-11.803377979040153,-11.714520144901531,2.0477768406934382,2.1118380502604945,2.1135103137595315,-7290.423918342256
-12.171328564322403,-11.99040996309924,-11.639174576606688,2.0465831792643865,2.0597883273843998,2.0877390847914294,-7293.060456403728
-12.217374851022397,-11.899397446501743,-11.754778287691163,2.04449579787662,2.1735591876748463,2.043224954902249,-7292.298388727441
-12.271254034269168,-11.889203372573299,-11.720568137768877,2.053717287050457,2.085032005637974,2.0597504248978344,-7290.6078475460445
-12.122055966965968,-11.946686591937071,-11.800544013332027,2.098076733947627,2.153000560045778,2.0680096236695618,-7293.0871531180965
-12.151705238057575,-11.845181671858303,-11.841192332898451,2.0654846187605025,2.085437704199759,2.113103647221667,-7290.2264658300355
-12.153716251295481,-11.880279460488085,-11.76230603100276,2.027339609644592,2.085865995173874,2.068854704304658,-7288.93066299566
-12.257111422512423,-11.842561727198897,-11.733584882103683,2.0468177483224506,2.0735353454067633,2.0949688500584585,-7290.194694821711
-12.240126424675555,-11.848601022434938,-11.735673007998253,2.0085753959482324,2.1216114456718267,2.0036781081946473,-7293.0640144036715
-12.220475531721037,-11.900156875468038,-11.793113095017299,2.029274946344833,2.0821744963084186,2.087659938060466,-7289.260768573137
-12.180236757533278,-11.870239170458076,-11.75502214058646,2.0380209801058844,2.028370285498024,2.037871862097655,-7291.148558127916
-12.167974255030327,-11.872000440294164,-11.793850496780934,2.0089483898202367,2.051724108391362,2.065813520892802,-7290.172375668168
-12.199929199309812,-11.86023016285762,-11.763661282043968,2.0040017844792897,2.0758571550690066,2.063453787433545,-7289.805723501077
-12.253030880132416,-12.020283474218726,-11.816164618282384,2.04497138544563,1.9872747914573983,2.0620782704883744,-7298.419388697649
-12.2207801865222,-11.924507844728009,-11.778919754313794,2.053644912285227,2.091767939433765,2.082820353386009,-7289.2972886092275
-12.21870126692384,-11.875269057121455,-11.738000072490891,2.008843587617494,2.09836078101771,2.0642877044204084,-7289.803941241867
-12.193542513686431,-11.855121380856971,-11.76522263247783,2.094695070474759,2.077666604240273,2.0393807357543663,-7290.670974442375
-12.192871300476943,-11.884111146886744,-11.78232589858091,1.9978781345069463,2.075147629341737,2.0446020606437814,-7290.477706806995
-12.159399551842647,-11.888324505689376,-11.761293896181174,2.0232535316410614,2.124191699578093,2.0302966825595683,-7290.412049907042
-12.14589237164165,-11.86302669425854,-11.76307734852528,2.091825045661688,2.180456448625258,2.1247924282596,-7294.0998893248025
-12.17035690006905,-11.860602545353753,-11.852235971851723,2.0587190335083374,2.0894027781824387,2.1038899187902342,-7289.888679885889
-12.25682222566315,-11.883747454706953,-11.70988549227759,2.0626422950691783,2.036395521268568,2.091512860208559,-7291.682984906865
-12.213533940283494,-11.863690885627864,-11.820883616602352,2.010615706640192,2.0448990249813486,2.0410183508620157,-7291.39094960951
-12.185762108362837,-12.001555225670783,-11.783436307013096,2.0425131711142033,2.0373584999837986,2.0755279166859664,-7292.322553086332
-12.250361315319878,-11.970807459448025,-11.691985754529746,2.042018126155665,2.10692559120277,2.075183171249773,-7291.608966377939
-12.210699468211342,-11.905250943593066,-11.778925558582984,1.9965075318995154,2.0773783903754848,2.044385973565168,-7290.78561865846
-12.245382275562209,-11.902792714385775,-11.701257058127897,2.045608123501695,2.081656216916817,2.0772827333465274,-7290.075711861048
-12.260762056157082,-11.910976546911673,-11.797111438312065,2.1072644541413244,2.106367270248375,2.060972113345328,-7292.211481037441
-12.139094788369452,-11.802589698445782,-11.757811978670198,1.9895673191782208,2.0680766571259754,2.0816891210502204,-7291.555942763925
-12.255003532935332,-11.912257551156948,-11.709636323506446,2.0351245560095497,2.117781661822374,2.088912860078383,-7290.645648835958
-12.207358006756229,-11.841159540102957,-11.836836629162685,1.9930843813572703,2.043256008331536,2.059996953532101,-7292.183667177737
-12.205165333832538,-11.915170185921584,-11.740285424200627,2.1450320046520073,2.0842660597261435,2.1033784024641924,-7294.260006155262
-12.288061329899445,-11.929343950285487,-11.771638484266468,2.0632450660100887,2.1346888751095854,2.094259937857537,-7292.175780147768
-12.103905610246771,-11.818670860397216,-11.747234912870764,2.0237357403360123,2.0849147571906737,2.088012786914339,-7290.380981128913
-12.17461004653744,-11.875567208898826,-11.723514010106282,2.0342407527778708,2.0737305798561834,2.0347023048312836,-7289.857114257143
-12.151727835944858,-11.922228534944356,-11.882894692849314,2.057190646639505,2.129737553906558,2.0779550335686716,-7291.4766066383145
-12.153270923191013,-11.761162019647262,-11.719204300315656,2.0394763188344265,2.1690492082508537,2.0425515940407206,-7293.694208747146
-12.131610392801242,-11.961298924729608,-11.913327963996945,2.0434435578992023,2.0886806189886236,2.0786658885606815,-7292.811381134412
-12.237650076871843,-11.87199771219716,-11.835186957201628,2.0694114024800734,2.0067122591804223,2.096735350876671,-7293.556130619733
-12.117837531410187,-11.797018191541143,-11.731210383458276,2.0609247541974485,2.0999392888036916,2.109252869652353,-7290.7591208497915
-12.24745998177934,-11.910618834077528,-11.906134308492351,2.055527279738906,2.0784609544654296,2.10238328223019,-7292.388119123614
-12.183428835726732,-11.878852728402695,-11.764626233225645,2.0552277809809416,2.1103312956976494,2.0925495072768827,-7288.895901402869
-12.232620094258372,-11.949012061260985,-11.811009034993038,2.020929674141053,2.0803586332274664,2.073433411049075,-7290.488540974069
-12.209304591055874,-11.915141487975214,-11.701131549125519,2.0089915606946285,2.100659415301939,2.133955769458437,-7291.480465840196
-12.230022973261242,-11.891864502614457,-11.758859483111468,2.0550638231516296,2.0557602809603286,2.052622653881216,-7289.984670387307
